origin,Organism/Name,kingdom,phylum,class,order,family,subfamily,genus
RefSeq-v207,Escherichia phage TL-2011c,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Sepvirinae,Oslovirus
RefSeq-v207,Escherichia phage UAB_Phi78,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Molineuxvirinae,Zindervirus
RefSeq-v207,Escherichia phage UFV-AREG1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage Utah,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Chivirus
RefSeq-v207,Escherichia phage V18,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Vequintavirinae,Vequintavirus
RefSeq-v207,Escherichia phage V5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Vequintavirinae,Vequintavirus
RefSeq-v207,Escherichia phage VB_EcoS-Golestan,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Guernseyvirinae,Kagunavirus
RefSeq-v207,Escherichia phage VEcB,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Escherichia phage WA45,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus
RefSeq-v207,Escherichia phage WG01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Dhakavirus
RefSeq-v207,Escherichia phage Wphi,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
RefSeq-v207,Escherichia phage YD-2008.s,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Dhillonvirus
RefSeq-v207,Escherichia phage YUEEL01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage YZ1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
RefSeq-v207,Escherichia phage ZG49,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
RefSeq-v207,Escherichia phage aalborv,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage aaroes,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage alia,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Escherichia phage alpha3,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus
RefSeq-v207,Escherichia phage anhysbys,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage atuna,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage chee24,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage damhaus,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage e4/1c,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Rogunavirinae,Rogunavirus
RefSeq-v207,Escherichia phage egaa,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage flopper,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Chaseviridae,Cleopatravirinae,Carltongylesvirus
RefSeq-v207,Escherichia phage fp01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage grams,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage haarsle,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage herni,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage ime09,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage mEp234,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Hendrixvirinae,Wanchaivirus
RefSeq-v207,Escherichia phage mEpX1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Hendrixvirinae,Cuauhtlivirus
RefSeq-v207,Escherichia phage mEpX2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Hendrixvirinae,Shamshuipovirus
RefSeq-v207,Escherichia phage muut,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Escherichia phage nepoznato,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage nieznany,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage p000v,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
RefSeq-v207,Escherichia phage phAPEC8,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage phT4A,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Slopekvirus
RefSeq-v207,Escherichia phage phi191,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Sepvirinae,Oslovirus
RefSeq-v207,Escherichia phage phiAPCEc03,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage phiC120,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
RefSeq-v207,Escherichia phage phiE142,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
RefSeq-v207,Escherichia phage phiEB49,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Rogunavirinae,Lindendrivevirus
RefSeq-v207,Escherichia phage phiEcoM-GJ1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Chaseviridae,Cleopatravirinae,Carltongylesvirus
RefSeq-v207,Escherichia phage phiK,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus
RefSeq-v207,Escherichia phage phiKT,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Ermolevavirus
RefSeq-v207,Escherichia phage phiLLS,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage phiV10,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,,Uetakevirus
RefSeq-v207,Escherichia phage pro147,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
RefSeq-v207,Escherichia phage pro483,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
RefSeq-v207,Escherichia phage saus132,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Epseptimavirus
RefSeq-v207,Escherichia phage slur01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Queuovirinae,Seuratvirus
RefSeq-v207,Escherichia phage slur02,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage slur03,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage slur04,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage slur05,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Dhillonvirus
RefSeq-v207,Escherichia phage slur07,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage slur09,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage slur14,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage slur16,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Vequintavirinae,Vequintavirus
RefSeq-v207,Escherichia phage teqdroes,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage teqhad,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage teqskov,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage tiwna,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage tonijn,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage tonn,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage tonnikala,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage tuntematon,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage tunus,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage ukendt,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage vB_EcoM-12474III,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
RefSeq-v207,Escherichia phage vB_EcoM-4HA13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Chaseviridae,Cleopatravirinae,Sabourvirus
RefSeq-v207,Escherichia phage vB_EcoM-G28,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM-Ro121c4YLVW,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage vB_EcoM-Ro157c2YLVW,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Punavirus
RefSeq-v207,Escherichia phage vB_EcoM-UFV13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM-VpaE1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
RefSeq-v207,Escherichia phage vB_EcoM-ep3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Jilinvirus
RefSeq-v207,Escherichia phage vB_EcoM-fFiEco06,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_005,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Dhakavirus
RefSeq-v207,Escherichia phage vB_EcoM_112,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_ACG-C40,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_AYO145A,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
RefSeq-v207,Escherichia phage vB_EcoM_Alf5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
RefSeq-v207,Escherichia phage vB_EcoM_DalCa,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_ECO1230-10,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Jilinvirus
RefSeq-v207,Escherichia phage vB_EcoM_ECOO78,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Jilinvirus
RefSeq-v207,Escherichia phage vB_EcoM_F1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_G4498,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_G4507,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_G50,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_G8,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_G9062,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_Goslar,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Goslarvirus
RefSeq-v207,Escherichia phage vB_EcoM_IME537,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_JS09,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
RefSeq-v207,Escherichia phage vB_EcoM_KAW1E185,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_KWBSE43-6,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Ackermannviridae,,Taipeivirus
RefSeq-v207,Escherichia phage vB_EcoM_Lutter,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_NBG2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_OE5505,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_Ozark,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vB_EcoM_PHB05,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Escherichia phage vB_EcoM_PhAPEC2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
RefSeq-v207,Escherichia phage vB_EcoM_Schickermooser,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Phapecoctavirus
RefSeq-v207,Escherichia phage vB_EcoM_VR20,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Gaprivervirus
RefSeq-v207,Escherichia phage vB_EcoM_VR25,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Gaprivervirus
RefSeq-v207,Escherichia phage vB_EcoM_VR26,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Gaprivervirus
RefSeq-v207,Escherichia phage vB_EcoM_VR7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Gaprivervirus
RefSeq-v207,Escherichia phage vB_EcoM_WFC,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Wifcevirus
RefSeq-v207,Escherichia phage vB_EcoM_WFH,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Wifcevirus
RefSeq-v207,Escherichia phage vB_EcoP_24B,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Sepvirinae,Traversvirus
RefSeq-v207,Escherichia phage vB_EcoP_ACG-C91,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
RefSeq-v207,Escherichia phage vB_EcoP_B,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
RefSeq-v207,Escherichia phage vB_EcoP_C,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
RefSeq-v207,Escherichia phage vB_EcoP_F,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
RefSeq-v207,Escherichia phage vB_EcoP_G7C,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,Enquatrovirinae,Gamaleyavirus
RefSeq-v207,Escherichia phage vB_EcoP_K,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
RefSeq-v207,Escherichia phage vB_EcoP_PhAPEC5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,Enquatrovirinae,Gamaleyavirus
RefSeq-v207,Escherichia phage vB_EcoP_PhAPEC7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,Enquatrovirinae,Gamaleyavirus
RefSeq-v207,Escherichia phage vB_EcoP_S523,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
RefSeq-v207,Escherichia phage vB_EcoP_SU10,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,,Kuravirus
RefSeq-v207,Escherichia phage vB_EcoS Sa179lw,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Escherichia phage vB_EcoS-12210I,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus
RefSeq-v207,Escherichia phage vB_EcoS-95,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage vB_EcoS-DELF2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
RefSeq-v207,Escherichia phage vB_EcoS-IME253,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Braunvirinae,Rtpvirus
RefSeq-v207,Escherichia phage vB_EcoS_ACG-M12,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Braunvirinae,Guelphvirus
RefSeq-v207,Escherichia phage vB_EcoS_AHP42,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Rogunavirinae,Rogunavirus
RefSeq-v207,Escherichia phage vB_EcoS_AHS24,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Rogunavirinae,Rogunavirus
RefSeq-v207,Escherichia phage vB_EcoS_AKFV33,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage vB_EcoS_AKS96,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Rogunavirinae,Rogunavirus
RefSeq-v207,Escherichia phage vB_EcoS_CEB_EC3a,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Braunvirinae,Guelphvirus
RefSeq-v207,Escherichia phage vB_EcoS_ESCO41,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,,Nouzillyvirus
RefSeq-v207,Escherichia phage vB_EcoS_FFH_1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage vB_EcoS_G29-2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage vB_EcoS_HdH2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage vB_EcoS_IME347,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tunavirinae,Badaguanvirus
RefSeq-v207,Escherichia phage vB_EcoS_IME542,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Braunvirinae,Christensenvirus
RefSeq-v207,Escherichia phage vB_EcoS_NBD2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,,Vilniusvirus
RefSeq-v207,Escherichia phage vB_EcoS_PHB17,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Changchunvirus
RefSeq-v207,Escherichia phage vB_EcoS_SH2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
RefSeq-v207,Escherichia phage vB_EcoS_W011D,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Changchunvirus
RefSeq-v207,Escherichia phage vB_EcoS_swan01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage vB_EcoS_swi2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Escherichia phage vB_Eco_SLUR29,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage vB_Eco_mar001J1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Warwickvirus
RefSeq-v207,Escherichia phage vB_Eco_mar003J3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Epseptimavirus
RefSeq-v207,Escherichia phage vB_Eco_mar004NP2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia phage vB_vPM_PD06,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Escherichia phage vB_vPM_PD112,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage vb_EcoM-VR5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Dhakavirus
RefSeq-v207,Escherichia phage vojen,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
RefSeq-v207,Escherichia phage wV7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
RefSeq-v207,Escherichia phage wV8,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
RefSeq-v207,Escherichia typing phage 1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
RefSeq-v207,Escherichia virus AAPEc6,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
RefSeq-v207,Escherichia virus BF23,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
RefSeq-v207,Escherichia virus BZ13,Orthornavirae,Lenarviricota,Allassoviricetes,Levivirales,Leviviridae,,Levivirus
RefSeq-v207,Escherichia virus CBA120,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Ackermannviridae,Cvivirinae,Kuttervirus
